name,sku,category,price,qty,image,images,video,description,featured
Happy Birthday America Assortment,fwsm-1347,Assortments,16.50,999,https://fireworkssupermarket.com/wp-content/uploads/3300-Happy-Birthday-America.png,,,The ultimate safe and sane assortment for your party. All of these effects stay on the ground generating serious fun for everyone in your crowd.,
Just for Kids Assortment,fwsm-1345,Assortments,12.99,999,https://fireworkssupermarket.com/wp-content/uploads/3290-Just-for-Kids-Assortment.png,,,This assortment contains items great for kids of a young age. A wonderful assortment of safe and sane fireworks for anyone's backyard.,
Patriot Parachute,fwsm-391,Parachutes,19.99,999,https://fireworkssupermarket.com/wp-content/uploads/patriot-parachute-1.png,,https://player.vimeo.com/video/1036890935,Be a patriot with these single shot tube that features a proud American flag waving as it gently falls from the sky.,
Loop-De-Loop,fwsm-1311,Novelties,10.50,999,https://fireworkssupermarket.com/wp-content/uploads/3125-Loop-de-Loop.png,,,"This plane taxis forward with silver flowers, a silver shower and two jumping jacks, then the propeller rotates with silver flowers.",
Sky Thunder,fwsm-198,500 Gram,159.99,999,https://fireworkssupermarket.com/wp-content/uploads/3014-Sky-Thunder.png,,https://player.vimeo.com/video/265637817,"GIGANTIC BURSTS of alternating green and silver, red and silver, and yellow and silver explode in the sky! 3"" Shells &#8211; the biggest on the market! 9 Shots",
Lock and Load,fwsm-273,Reloadables,125.00,999,https://fireworkssupermarket.com/wp-content/uploads/2970-Lock-and-Load.png,,https://player.vimeo.com/video/265769118,These bursts are GIGANTIC! This is the ultimate combination of totally different canisters and effects on the market! 24 Shots,
Torpedo Bombs,fwsm-271,Reloadables,175.00,999,https://fireworkssupermarket.com/wp-content/uploads/2967-Torpedoe-Bombs.png,,https://player.vimeo.com/video/265769381,"Get more shots with this reloadable pack. These 4"" shells provide a variety of effects for a great price. 32 Shells",
Star Spangled Bangers,fwsm-269,Reloadables,39.99,999,https://fireworkssupermarket.com/wp-content/uploads/2955-Star-Spangled-Bangers.png,,https://player.vimeo.com/video/265769162,"These super-shells scream America with giant brocades of glittering reds, whites, and blues. 6 Shots",
Lock and Load 12 Shot,fwsm-267,Reloadables,69.99,999,https://fireworkssupermarket.com/wp-content/uploads/2944-Lock-and-load.png,,https://player.vimeo.com/video/699073544,A smaller package of one of our best reloadables. They are GIGANTIC! This is the ultimate combination of totally different canisters and effects on the market! 12 Shots,
Shocker Shells,fwsm-265,Reloadables,175.00,999,https://fireworkssupermarket.com/wp-content/uploads/2943-Shocker-Shells-scaled.png,,https://player.vimeo.com/video/377638703,"Some of the greatest shells on the market! This variety of 6"" shells offer the largest brocades of completely different colors and effects, featuring color-changing, strobes, mines, and neon colors to name a few. 24 Shots",
Itsy Bitsy,fwsm-4761,200 Gram,7.99,999,https://fireworkssupermarket.com/wp-content/uploads/itsy-bitsy-1.png,,https://player.vimeo.com/video/1020253214,Beautiful green comets with tails to a loud crackle willow. Also includes a gorgeous rail tail comet to a chrysanthemum. 9 Shots,
Getting Tipsy,fwsm-4759,Fountains,9.99,999,https://fireworkssupermarket.com/wp-content/uploads/gettin-tipsy-1.png,,https://player.vimeo.com/video/1031304114,"Party time! Chrysanthemums bubble up in colors of red, lemon, green, gold, and white sparkles.",
Fizzy Fidgets,fwsm-4757,Spinners,4.99,999,https://fireworkssupermarket.com/wp-content/uploads/fizzy-fidgets-1.png,,https://player.vimeo.com/video/1030883672,Everyone loves a fidget spinner and these are no different with their sparkling spinner that stays on the ground!,
Beach Bums,fwsm-4755,200 Gram,39.99,999,https://fireworkssupermarket.com/wp-content/uploads/beach-bum-1.png,,https://player.vimeo.com/video/1033241565,"Sit on your Bum and watch these mines and bursts light up the sky with vivid red, silver, blue, and green bursts! 100 Shots",
Base Jump,fwsm-680,Roman Candles,0.00,999,https://fireworkssupermarket.com/wp-content/uploads/1395-Base-Jump.png,,,"4 candles and 2 effects in one pack. Red Smoke, green smoke, blue smoke, yellow smoke, purple smoke. Red and blue parachutes. Daytime use.",
Viva La Luz,fwsm-4753,200 Gram,22.00,999,https://fireworkssupermarket.com/wp-content/uploads/viva-la-luz-1.png,,https://player.vimeo.com/video/1030835749,"Long Live the Light! Huge bursts of bright light breaking into blue, green, purple, and gold light up the night with this 200 gram aerial. 49 Shots",
Balls 2 The Wall,fwsm-325,500 Gram,49.99,999,https://fireworkssupermarket.com/wp-content/uploads/FOA5850-Balls-2-the-Wall.png,,https://player.vimeo.com/video/435869863,"Intense reds, teals, and greens glitter into willows, brocade crowns, and time rain. Crackling kicks off a slew of drunken comets with angled pine bursts. 17 Shots",
Wild N Wacky,fwsm-1508,500 Gram,49.99,999,https://fireworkssupermarket.com/wp-content/uploads/5815-Wild-N-Wacky-1.png,,https://player.vimeo.com/video/191823758,"Gigantic bursts of purple, green, and orange dahlia and silver crackling chrysanthemums that are LOUD! 7 Shots",
Wild Thing,fwsm-1359,Assortments,54.99,999,https://fireworkssupermarket.com/wp-content/uploads/Wild-Thing-3318-1.png,,,For older kids and adults. This is an action-packed assortment of both fountain and aerial items including novelties.,
Fireworks Supermarket Trucker Hat Camo,fwsm-3221,Merchandise,10.00,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-Hats.png,,,"Mesh back adjustable size truckers hat in colors black, pink, blue and camo. Fireworks Supermarket logo on front.",
Fireworks Supermarket Trucker Hat Blue,fwsm-3220,Merchandise,10.00,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-Hats.png,,,"Mesh back adjustable size truckers hat in colors black, pink, blue and camo. Fireworks Supermarket logo on front.",
Fireworks Supermarket Trucker Hat Pink,fwsm-3219,Merchandise,10.00,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-Hats.png,,,"Mesh back adjustable size truckers hat in colors black, pink, blue and camo. Fireworks Supermarket logo on front.",
Fireworks Supermarket Trucker Hat Black,fwsm-3217,Merchandise,10.00,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-Hats.png,,,"Mesh back adjustable size truckers hat in colors black, pink, blue and camo. Fireworks Supermarket logo on front.",
Fireworks Supermarket Logo T-Shirt,fwsm-3215,Merchandise,14.99,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-Shirt.png,,,"Fireworks Supermarket logo across back and on breast pocket. White, navy blue, and black colors. Sizes small through 3XL",
Fireworks Supermarket Koozies Camo,fwsm-3214,Merchandise,3.00,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-DrinkCovers.png,,,"Foam koozies with Fireworks Supermarket logo across the front and 1.4 placard on the bottom. Colors black, pink and camo.",
Fireworks Supermarket Koozies Pink,fwsm-3213,Merchandise,3.00,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-DrinkCovers.png,,,"Foam koozies with Fireworks Supermarket logo across the front and 1.4 placard on the bottom. Colors black, pink and camo.",
Fireworks Supermarket Koozies Black,fwsm-3211,Merchandise,3.00,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-DrinkCovers.png,,,"Foam koozies with Fireworks Supermarket logo across the front and 1.4 placard on the bottom. Colors black, pink and camo.",
Fireworks Supermarket Explosive 1.4 T-Shirt,fwsm-3209,Merchandise,14.99,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-ExplosiveShirt.png,,,Explosive 1.4 placard on front and Fireworks Supermarket logo on back. Colors: white and black. Sizes small through 3XL.,
Fireworks Director T-Shirt,fwsm-3207,Merchandise,14.99,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-FireworksDirectorShirt.png,,,"Fireworks Director artwork on the back and Fireworks Supermarket logo across the breast pocket. Colors white, gray, and black. Sizes small through 3XL.",
Fireworks Burst Short Sleeve T-Shirt,fwsm-3205,Merchandise,14.99,999,https://fireworkssupermarket.com/wp-content/uploads/FWSM-Shirt2.png,,,"Fireworks Supermarket logo surrounded by red, white, and blue fireworks bursts across the back. Fireworks Supermarket logo across breast pocket. Color white, gray, and black. Sizes small through 3XL.",
Irish Legend,fwsm-1581,500 Gram,39.99,999,https://fireworkssupermarket.com/wp-content/uploads/8425-Irish-Legend.png,,https://player.vimeo.com/video/516271671,"A modern Irish legend begins with twenty-four alternating shots of green glitter to purple stars, red, white and blue glittering stars, and red and green bouquets with crackling. Ends with a six-shot finale. 30 Shots",
Make It Pop,fwsm-544,Reloadables,99.99,999,https://fireworkssupermarket.com/wp-content/uploads/6944-Make-it-Pop.png,,https://player.vimeo.com/video/516271230,"Amazing 6"" shells break into a variety of shots but mixed in you will find a halo break creating giant rings in the sky! A beautiful variety of colors in amazing shapes. LOUD! 12 Shots",
12 Shot BC Poly Bag,fwsm-369,Reloadables,35.00,999,https://fireworkssupermarket.com/wp-content/uploads/6938-12-Shot-Bagged.png,,,One or two of each of these shells effects: Green star and crackle; green star; red star and green star; red star; white star; yellow star and white glitter. 12 Shots,
Smoke-N-Mirrors,fwsm-277,Reloadables,125.00,999,https://fireworkssupermarket.com/wp-content/uploads/6942-Smoke-N-Mirrors.png,,https://player.vimeo.com/video/543834300,"In incredible display of huge bursts! Four kits of six canister shells. 4 Tubes, 24 Shots",
Grand Jury,fwsm-245,Reloadables,150.00,999,https://fireworkssupermarket.com/wp-content/uploads/6943-Grand-Jury.png,,https://player.vimeo.com/video/516778059,"Variety of 5"" Canister Shells! Vibrant colors and amazing effects! 24 Shots",
Evil Enemy,fwsm-1577,200 Gram,26.99,999,https://fireworkssupermarket.com/wp-content/uploads/6309-Evil-Enemy.png,,https://player.vimeo.com/video/521979235,"Artillery-grade shots of red, green, and blue tails to silver spinners, palms, and white glitter. 36 Shots",
Major Combat,fwsm-607,500 Gram,199.99,999,https://fireworkssupermarket.com/wp-content/uploads/6338-Major-Combat.png,,https://player.vimeo.com/video/810697435,"This is a massive zipper cake with a huge variety of effects including crackles, multi-colored comets, fish, and golden willows. 119 Shots",
6 Shot BC Poly Bag,fwsm-367,Reloadables,18.00,999,https://fireworkssupermarket.com/wp-content/uploads/6937-6-Shot-Poly-Bag.png,,,One or two of each of these shells effects: Green star and crackle; green star; red star and green star; red star; white star; yellow star and white glitter. 6 Shots,
Powerstroke,fwsm-365,Reloadables,39.99,999,https://fireworkssupermarket.com/wp-content/uploads/6458-Powerstroke.png,,https://player.vimeo.com/video/523861214,Powerful single break shells with a variety of color and effects! 12 Shots,
Extra Zesty,fwsm-1575,Fountains,8.99,999,https://fireworkssupermarket.com/wp-content/uploads/6274-Extra-Zesty.png,,https://player.vimeo.com/video/817338393,Put a spring in your step with the extra zesty dollop of blue crackling flowers.,
Hurly-Burly,fwsm-1569,Fountains,8.99,999,https://fireworkssupermarket.com/wp-content/uploads/6218-Hurly-Burly.png,,https://player.vimeo.com/video/817337954,A Hurly &#8211; Burly of fancy red and green chrysanthemums like a peacock tail with gold glitter and whistles.,
Touching The Sun,fwsm-332,Fountains,16.50,999,https://fireworkssupermarket.com/wp-content/uploads/6197-Touching-the-Sun.png,,https://player.vimeo.com/video/817339310,A warm array of reds and greens with golden flowers and loud crackling in the angled shape of the rising sun.,
TriFire Fiesta,fwsm-3619,Roman Candles,29.99,999,https://fireworkssupermarket.com/wp-content/uploads/trifire-fiesta-1.png,,https://player.vimeo.com/video/1036813001,"An assortment of powerful roman candles; red and silver, green and silver, and silver Chrysanthemums, each with 105 shots!",
The Rizzler,fwsm-3617,200 Gram,14.99,999,https://fireworkssupermarket.com/wp-content/uploads/the-rizzler-1.png,,https://player.vimeo.com/video/1036870267,"A mesmerizing amount of shots burst in green, red, blue, and purple with gorgeous gold disc mines. 49 Shots",
Kooky Katerpillar,fwsm-1567,Fountains,28.00,999,https://fireworkssupermarket.com/wp-content/uploads/6131-Kooky-Katapillar.png,,https://player.vimeo.com/video/907543993,"This Katerpillar molts into showers, sparks, stars, sunflowers, chrysanthemums, strobes, and crackles until its wings open up into a beautiful display including lemon, red, gold, blue, and green showers.",
Wonder Dog,fwsm-516,Fountains,16.50,999,https://fireworkssupermarket.com/wp-content/uploads/wonder-dog-1.png,,https://player.vimeo.com/video/1041251540,"Let this Wonder Dog put on a show of sparks, fish, strobes, and crackle in beautiful golds, reds, and greens.",
Hula Girl,fwsm-1565,Fountains,4.25,999,https://fireworkssupermarket.com/wp-content/uploads/6104-Hula-Girl.png,,https://player.vimeo.com/video/817334185,A firework as fun as the Hula! Yellow sparks spread with crackles and whistling to show the hula girl's dance.,
Wacky Pack-Girl,fwsm-1563,Assortments,29.99,999,https://fireworkssupermarket.com/wp-content/uploads/5991-Wacky-Pack-Girls.png,,,"A fun backpack of small fountains, smoke, strobes, novelties, and snaps that are fun and safe for the kids to watch.",
Wacky Pack-Boy,fwsm-1561,Assortments,29.99,999,https://fireworkssupermarket.com/wp-content/uploads/5990-Wacky-Pack-Boys.png,,,"A fun backpack of small fountains, smoke, strobes, novelties, and snaps that are fun and safe for the kids to watch.",
Shimmer &#038; Shine,fwsm-392,Parachutes,9.99,999,https://fireworkssupermarket.com/wp-content/uploads/shimmer-shine-1.png,,https://player.vimeo.com/video/1030907596,These parachutes shimmer and shine as they fall from the sky with a little princess figurine attached!,
